"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"      viper.silicon.rules.executor$.$anonfun$exec$3 (viper.silicon.verifier.Verifier, scala.collection.immutable.ListMap, viper.silver.ast.LocalVar)","13’160 B (0.1%)","235 (0%)","235 (0%)","998.7","44"
"       viper.silicon.rules.executor$$$Lambda$1715.1687942865.apply (Object, Object)","13’160 B (0.1%)","235 (0%)","235 (0%)","998.7","44"
"        scala.collection.LinearSeqOps.foldLeft (Object, scala.Function2)","13’160 B (0.1%)","235 (0%)","235 (0%)","998.7","44"
"         scala.collection.LinearSeqOps.foldLeft$ (scala.collection.LinearSeqOps, Object, scala.Function2)","13’160 B (0.1%)","235 (0%)","235 (0%)","998.7","44"
"          scala.collection.immutable.List.foldLeft (Object, scala.Function2)","13’160 B (0.1%)","235 (0%)","235 (0%)","998.7","44"
"      viper.silicon.rules.executor$.exec2 (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","3’584 B (0%)","64 (0%)","64 (0%)","1’024.9","42"
"       viper.silicon.rules.executor$.exec (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","3’584 B (0%)","64 (0%)","64 (0%)","1’024.9","42"
"        viper.silicon.rules.executor$.execs (viper.silicon.state.State, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","3’584 B (0%)","64 (0%)","64 (0%)","1’024.9","42"
"         viper.silicon.rules.executor$.$anonfun$execs$1 (scala.collection.immutable.Seq, scala.Function2, viper.silicon.state.State, viper.silicon.verifier.Verifier)","3’584 B (0%)","64 (0%)","64 (0%)","1’024.9","42"
"          viper.silicon.rules.executor$$$Lambda$1618.54560619.apply (Object, Object)","3’584 B (0%)","64 (0%)","64 (0%)","1’024.9","42"
"     viper.silicon.decider.DefaultDeciderProvider$decider$.fresh (viper.silicon.state.terms.Sort)","219’912 B (1%)","3’927 (0.8%)","3’927 (0.5%)","634.7","281"
"      viper.silicon.utils.package$.$anonfun$freshSnap$1 (viper.silicon.state.terms.Sort, viper.silicon.verifier.Verifier)","205’352 B (0.9%)","3’667 (0.7%)","3’667 (0.5%)","613.7","271"
"       viper.silicon.utils.package$$$Lambda$1457.371640406.apply (Object, Object)","205’352 B (0.9%)","3’667 (0.7%)","3’667 (0.5%)","613.7","271"
"        viper.silicon.rules.producer$.produceTlc (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function2)","74’312 B (0.3%)","1’327 (0.3%)","1’327 (0.2%)","529.9","140"
"         viper.silicon.rules.producer$.wrappedProduceTlc (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function2)","74’312 B (0.3%)","1’327 (0.3%)","1’327 (0.2%)","529.9","140"
"          viper.silicon.rules.producer$.produceTlcs (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","74’312 B (0.3%)","1’327 (0.3%)","1’327 (0.2%)","529.9","140"
"        viper.silicon.rules.producer$.$anonfun$produceTlc$13 (scala.Function2, viper.silver.ast.Field, viper.silicon.state.terms.Term, scala.Function2, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","60’200 B (0.3%)","1’075 (0.2%)","1’075 (0.1%)","510.0","88"
"         viper.silicon.rules.producer$$$Lambda$2152.680764960.apply (Object, Object, Object)","60’200 B (0.3%)","1’075 (0.2%)","1’075 (0.1%)","510.0","88"
"          viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","60’200 B (0.3%)","1’075 (0.2%)","1’075 (0.1%)","510.0","88"
"        viper.silicon.supporters.DefaultSnapshotSupporter.createSnapshotPair (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.ast.Exp, viper.silicon.verifier.Verifier)","47’208 B (0.2%)","843 (0.2%)","843 (0.1%)","834.9","186"
"         viper.silicon.rules.producer$.produceTlcs (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","47’208 B (0.2%)","843 (0.2%)","843 (0.1%)","834.9","186"
"          viper.silicon.rules.producer$.produceR (viper.silicon.state.State, scala.Function2, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function2)","24’696 B (0.1%)","441 (0.1%)","441 (0.1%)","620.4","114"
"          viper.silicon.rules.producer$.produces (viper.silicon.state.State, scala.Function2, scala.collection.immutable.Seq, scala.Function1, viper.silicon.verifier.Verifier, scala.Function2)","22’512 B (0.1%)","402 (0.1%)","402 (0.1%)","1’070.2","119"
"        <Unknown>","23’632 B (0.1%)","422 (0.1%)","422 (0.1%)","699.4","79"
"      viper.silicon.rules.stateConsolidator$.combineSnapshots (viper.silicon.supporters.functions.FunctionRecorder, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","14’504 B (0.1%)","259 (0.1%)","259 (0%)","930.9","60"
"       viper.silicon.rules.stateConsolidator$.mergeChunks (viper.silicon.supporters.functions.FunctionRecorder, viper.silicon.interfaces.state.NonQuantifiedChunk, viper.silicon.interfaces.state.NonQuantifiedChunk, viper.silicon.verifier.Verifier)","14’504 B (0.1%)","259 (0.1%)","259 (0%)","930.9","60"
"        viper.silicon.rules.stateConsolidator$.$anonfun$singleMerge$1 (viper.silicon.verifier.Verifier, scala.Tuple4, viper.silicon.interfaces.state.NonQuantifiedChunk)","14’504 B (0.1%)","259 (0.1%)","259 (0%)","930.9","60"
"         viper.silicon.rules.stateConsolidator$$$Lambda$1633.1154094807.apply (Object, Object)","14’504 B (0.1%)","259 (0.1%)","259 (0%)","930.9","60"
"          scala.collection.LinearSeqOps.foldLeft (Object, scala.Function2)","14’504 B (0.1%)","259 (0.1%)","259 (0%)","930.9","60"
"      viper.silicon.rules.chunkSupporter$.$anonfun$consume$2 (scala.Function4, viper.silicon.state.State, viper.silicon.state.Heap, scala.Option, viper.silicon.verifier.Verifier)","56 B (0%)","1 (0%)","1 (0%)","1’064.0","1"
"       viper.silicon.rules.chunkSupporter$$$Lambda$2183.1707802477.apply (Object, Object, Object, Object)","56 B (0%)","1 (0%)","1 (0%)","1’064.0","1"
"        viper.silicon.rules.executionFlowController$.$anonfun$tryOrFail2$3 (scala.Function4, viper.silicon.state.State, scala.Tuple2, viper.silicon.verifier.Verifier)","56 B (0%)","1 (0%)","1 (0%)","1’064.0","1"
"         viper.silicon.rules.executionFlowController$$$Lambda$1686.1220103273.apply (Object, Object, Object)","56 B (0%)","1 (0%)","1 (0%)","1’064.0","1"
"          viper.silicon.rules.executionFlowController$.$anonfun$tryOrFailWithResult$2 (scala.Function3, viper.silicon.state.State, Object, viper.silicon.verifier.Verifier)","56 B (0%)","1 (0%)","1 (0%)","1’064.0","1"
"     viper.silicon.decider.DefaultDeciderProvider$decider$.freshARP (String, viper.silicon.state.terms.Term)","43’624 B (0.2%)","779 (0.2%)","779 (0.1%)","1’049.0","51"
"      viper.silicon.rules.evaluator$.eval2 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","43’624 B (0.2%)","779 (0.2%)","779 (0.1%)","1’049.0","51"
"       viper.silicon.rules.evaluator$.eval3 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","43’624 B (0.2%)","779 (0.2%)","779 (0.1%)","1’049.0","51"
"        viper.silicon.rules.evaluator$.eval (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","43’624 B (0.2%)","779 (0.2%)","779 (0.1%)","1’049.0","51"
"         viper.silicon.rules.consumer$.consumeTlc (viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function4)","21’784 B (0.1%)","389 (0.1%)","389 (0%)","1’050.9","30"
"          viper.silicon.rules.consumer$.$anonfun$wrappedConsumeTlc$1 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silicon.verifier.Verifier, viper.silver.verifier.PartialVerificationError, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function4)","21’784 B (0.1%)","389 (0.1%)","389 (0%)","1’050.9","30"
"         viper.silicon.rules.producer$.$anonfun$produceTlc$12 (viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, scala.Function2, viper.silver.ast.Field, scala.Function2, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","15’960 B (0.1%)","285 (0.1%)","285 (0%)","1’052.0","34"
"          viper.silicon.rules.producer$$$Lambda$2151.1344482513.apply (Object, Object, Object)","15’960 B (0.1%)","285 (0.1%)","285 (0%)","1’052.0","34"
"         viper.silicon.rules.producer$.$anonfun$produceTlc$17 (viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, scala.Function2, viper.silver.ast.Predicate, scala.Function2, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","3’752 B (0%)","67 (0%)","67 (0%)","1’053.7","16"
"          viper.silicon.rules.producer$$$Lambda$2263.1142989800.apply (Object, Object, Object)","3’752 B (0%)","67 (0%)","67 (0%)","1’053.7","16"
"         viper.silicon.rules.evaluator$.evals2 (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, viper.silicon.verifier.Verifier, scala.Function3)","1’568 B (0%)","28 (0%)","28 (0%)","979.1","16"
"          viper.silicon.rules.evaluator$.$anonfun$evals2$1 (scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","1’120 B (0%)","20 (0%)","20 (0%)","983.5","12"
"          viper.silicon.rules.evaluator$.evals (viper.silicon.state.State, scala.collection.immutable.Seq, scala.Function1, viper.silicon.verifier.Verifier, scala.Function3)","448 B (0%)","8 (0%)","8 (0%)","968.2","7"
"         viper.silicon.rules.executor$.$anonfun$exec2$38 (viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Predicate, String, viper.silver.ast.PredicateAccess, scala.Function2, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","560 B (0%)","10 (0%)","10 (0%)","1’058.8","4"
"    viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$injectivityAxiom$3 (viper.silicon.state.terms.Var)","23’464 B (0.1%)","419 (0.1%)","419 (0.1%)","848.6","108"
"     viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2108.546888628.apply (Object)","23’464 B (0.1%)","419 (0.1%)","419 (0.1%)","848.6","108"
"      scala.collection.immutable.List.map (scala.Function1)","23’464 B (0.1%)","419 (0.1%)","419 (0.1%)","848.6","108"
"       scala.collection.immutable.List.map (scala.Function1)","23’464 B (0.1%)","419 (0.1%)","419 (0.1%)","848.6","108"
"        viper.silicon.rules.quantifiedChunkSupporter$.injectivityAxiom (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String)","23’464 B (0.1%)","419 (0.1%)","419 (0.1%)","848.6","108"
"         viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$3 (viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.collection.immutable.Seq, String, viper.silicon.rules.InverseFunctions, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Option, scala.collection.immutable.Seq, scala.Function4, scala.Function0, scala.Function0, boolean)","23’464 B (0.1%)","419 (0.1%)","419 (0.1%)","848.6","108"
"          viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$3$adapted (viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.collection.immutable.Seq, String, viper.silicon.rules.InverseFunctions, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Option, scala.collection.immutable.Seq, scala.Function4, scala.Function0, scala.Function0, Object)","23’464 B (0.1%)","419 (0.1%)","419 (0.1%)","848.6","108"
"    viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$injectivityAxiom$1 (viper.silicon.state.terms.Var)","22’960 B (0.1%)","410 (0.1%)","410 (0.1%)","847.2","108"
"     viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2106.1422654259.apply (Object)","22’960 B (0.1%)","410 (0.1%)","410 (0.1%)","847.2","108"
"      scala.collection.immutable.List.map (scala.Function1)","22’960 B (0.1%)","410 (0.1%)","410 (0.1%)","847.2","108"
"       scala.collection.immutable.List.map (scala.Function1)","22’960 B (0.1%)","410 (0.1%)","410 (0.1%)","847.2","108"
"        viper.silicon.rules.quantifiedChunkSupporter$.injectivityAxiom (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String)","22’960 B (0.1%)","410 (0.1%)","410 (0.1%)","847.2","108"
"         viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$3 (viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.collection.immutable.Seq, String, viper.silicon.rules.InverseFunctions, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Option, scala.collection.immutable.Seq, scala.Function4, scala.Function0, scala.Function0, boolean)","22’960 B (0.1%)","410 (0.1%)","410 (0.1%)","847.2","108"
"          viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$3$adapted (viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.collection.immutable.Seq, String, viper.silicon.rules.InverseFunctions, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Option, scala.collection.immutable.Seq, scala.Function4, scala.Function0, scala.Function0, Object)","22’960 B (0.1%)","410 (0.1%)","410 (0.1%)","847.2","108"
"    viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","17’640 B (0.1%)","315 (0.1%)","315 (0%)","677.1","38"
"     viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","17’640 B (0.1%)","315 (0.1%)","315 (0%)","677.1","38"
"      viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","17’640 B (0.1%)","315 (0.1%)","315 (0%)","677.1","38"
"       viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","17’640 B (0.1%)","315 (0.1%)","315 (0%)","677.1","38"
"        viper.silicon.supporters.ExpressionTranslator$$Lambda$1330.626121666.apply (Object)","17’640 B (0.1%)","315 (0.1%)","315 (0%)","677.1","38"
"         scala.collection.immutable.List.map (scala.Function1)","17’304 B (0.1%)","309 (0.1%)","309 (0%)","675.8","38"
"          scala.collection.immutable.List.map (scala.Function1)","17’304 B (0.1%)","309 (0.1%)","309 (0%)","675.8","38"
"         viper.silicon.supporters.ExpressionTranslator.translateAnySetBinExp$1 (viper.silver.ast.AnySetBinExp, scala.Function2, scala.Function2, viper.silver.ast.Exp, scala.Function1)","224 B (0%)","4 (0%)","4 (0%)","1’030.0","1"
"          viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","224 B (0%)","4 (0%)","4 (0%)","1’030.0","1"
"         viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","112 B (0%)","2 (0%)","2 (0%)","168.0","1"
"          viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","112 B (0%)","2 (0%)","2 (0%)","168.0","1"
"    viper.silicon.supporters.functions.FunctionData.$anonfun$formalArgs$2 (viper.silicon.supporters.functions.FunctionData, scala.Tuple2)","17’584 B (0.1%)","314 (0.1%)","314 (0%)","838.3","50"
